Order ID,Order Date,Order Priority,Order Quantity,Total Sales,Total Cost of Good sold,Total Discount,Total Shipping Cost,Margin,Ship Date,Ship Mode,Customer Name,Product ID,Durée de livraison,Part de livraison dans les revenus
1600,03-02-2013,Medium,32,43,36,6,9,-7,03-05-2013,Regular Air,Liz MacKendrick,660,3,21.57%
1604,07-16-2013,Low,47,153,131,0,7,15,07-19-2013,Regular Air,Rick Wilson,611,3,4.88%
1637,02-07-2014,Not Specified,10,"1,277",941,128,30,178,02-09-2014,Regular Air,Aleksandra Gannaway,98,2,2.35%
1637,02-07-2014,Not Specified,47,"1,000",821,110,13,56,02-10-2014,Regular Air,Aleksandra Gannaway,566,3,1.35%
1637,02-07-2014,Not Specified,36,660,534,86,53,-13,02-10-2014,Express Air,Aleksandra Gannaway,499,3,7.96%
1639,08-19-2014,Not Specified,24,792,641,95,9,46,08-22-2014,Regular Air,Sean Christensen,1000,3,1.17%
1665,05-07-2012,High,26,"4,422","3,320",310,2,790,05-09-2012,Regular Air,John Lucas,235,2,0.04%
1666,10-17-2014,Critical,19,712,610,85,30,-13,10-19-2014,Express Air,Nona Balk,211,2,4.21%
1699,12-29-2013,Critical,40,"4,847","3,872",339,8,628,12-31-2013,Regular Air,Art Ferguson,908,2,0.16%
1701,05-18-2015,High,49,"1,440","1,166",29,3,242,05-20-2015,Regular Air,Ed Ludwig,326,2,0.21%
1701,05-18-2015,High,1,"2,008","1,695",60,22,231,05-21-2015,Regular Air,Ed Ludwig,395,3,1.08%
1702,05-06-2014,High,23,86,70,7,1,8,05-08-2014,Regular Air,Annie Cyprus,893,2,1.61%
1761,12-23-2013,High,25,65,53,1,74,-63,12-26-2013,Delivery Truck,Carl Ludwig,10,3,112.52%
1762,08-19-2012,Not Specified,11,922,783,0,4,134,08-22-2012,Regular Air,Lisa Hazard,956,3,0.41%
1762,08-19-2012,Not Specified,29,118,96,12,3,8,08-22-2012,Regular Air,Lisa Hazard,329,3,2.53%
1762,08-19-2012,Not Specified,43,66,57,9,2,-2,08-22-2012,Express Air,Lisa Hazard,235,3,2.51%
1764,03-24-2015,Critical,7,839,632,109,7,91,03-27-2015,Regular Air,Hallie Redmond,814,3,0.86%
1767,03-13-2014,High,10,"1,303","1,062",91,1,149,03-16-2014,Regular Air,Roger Barcio,743,3,0.08%
1792,11-08-2013,Low,28,"11,250","9,702",675,7,866,11-10-2013,Regular Air,Carlos Soltero,464,2,0.06%
1793,07-11-2015,Not Specified,36,"2,424","1,923",97,8,396,07-13-2015,Regular Air,Joni Blumstein,1091,2,0.33%
1796,11-20-2015,High,43,310,265,31,8,7,11-23-2015,Regular Air,Deanra Eno,1148,3,2.44%
1799,03-06-2012,Not Specified,16,"1,140",884,80,10,166,03-09-2012,Regular Air,Trudy Schmidt,1214,3,0.90%
1799,03-06-2012,Not Specified,10,359,287,29,45,-1,03-09-2012,Delivery Truck,Trudy Schmidt,135,3,12.53%
1824,05-04-2012,Critical,39,58,50,5,37,-33,05-06-2012,Regular Air,Becky Pak,1262,2,62.92%
1824,05-04-2012,Critical,2,"10,772","10,772","1,293",8,"-1,301",05-07-2012,Regular Air,Becky Pak,1211,3,0.07%
1825,12-04-2013,Medium,22,119,103,5,1,11,12-07-2013,Regular Air,Aaron Smayling,855,3,0.88%
1826,04-15-2015,Not Specified,5,984,851,118,7,7,04-17-2015,Regular Air,Susan Vittorini,938,2,0.72%
1829,05-07-2012,High,48,"6,004","5,177",600,2,224,05-09-2012,Regular Air,Tom Stivers,1029,2,0.04%
1831,12-01-2013,Critical,33,"1,204","1,042",0,149,13,12-04-2013,Delivery Truck,Ken Brennan,18,3,12.34%
1856,03-19-2015,Not Specified,44,"5,418","4,371",704,13,329,03-21-2015,Regular Air,Alex Avila,169,2,0.24%
1856,03-19-2015,Not Specified,43,"1,464","1,173",102,12,176,03-21-2015,Regular Air,Alex Avila,126,2,0.83%
1856,03-19-2015,Not Specified,24,28,23,3,74,-72,03-21-2015,Regular Air,Alex Avila,345,2,264.39%
1857,01-12-2013,High,37,35,30,3,3,-2,01-14-2013,Regular Air,Roy Phan,904,2,8.61%
1863,09-22-2013,Not Specified,26,47,35,5,112,-105,09-24-2013,Delivery Truck,Sung Pak,113,2,236.78%
1888,10-30-2013,Not Specified,38,"1,456","1,171",0,68,217,11-01-2013,Delivery Truck,Kean Thornton,308,2,4.69%
1888,10-30-2013,Not Specified,35,"1,207",948,145,8,106,11-02-2013,Regular Air,Kean Thornton,1049,3,0.67%
1891,12-14-2012,Low,3,41,33,5,9,-6,12-17-2012,Regular Air,Jeremy Ellison,83,3,21.27%
1892,03-25-2012,Low,47,"12,242","9,617",857,8,"1,760",03-28-2012,Regular Air,Joe Kamberova,1099,3,0.06%
1892,03-25-2012,Low,9,187,161,4,8,14,03-28-2012,Regular Air,Joe Kamberova,1208,3,4.33%
1895,05-29-2012,Medium,5,"4,106","3,083",123,12,888,05-31-2012,Regular Air,Mitch Willingham,1034,2,0.29%
1921,01-17-2012,Medium,24,775,663,54,137,-79,01-19-2012,Delivery Truck,Benjamin Venier,147,2,17.63%
1925,03-04-2015,Critical,7,"5,544","4,443",610,37,454,03-06-2015,Regular Air,Brian Moss,1262,2,0.66%
1925,03-04-2015,Critical,40,90,78,3,3,6,03-06-2015,Regular Air,Brian Moss,501,2,3.33%
1952,03-15-2012,High,24,936,760,56,81,38,03-17-2012,Delivery Truck,Alejandro Grove,6,2,8.68%
1953,11-29-2013,Medium,13,"7,108","5,389",569,4,"1,147",12-01-2013,Regular Air,Sam Zeldin,898,2,0.06%
1985,09-01-2012,Not Specified,33,"7,875","6,354",551,22,948,09-03-2012,Delivery Truck,Katherine Murray,77,2,0.28%
1985,09-01-2012,Not Specified,1,412,331,49,9,23,09-03-2012,Regular Air,Katherine Murray,1131,2,2.07%
1988,10-05-2014,Not Specified,9,6,5,0,7,-6,10-08-2014,Regular Air,Paul Knutson,464,3,117.04%
1991,09-06-2015,Not Specified,37,"3,698","2,964",74,18,642,09-09-2015,Delivery Truck,Barry Franz,81,3,0.49%
1991,09-06-2015,Not Specified,27,58,50,7,37,-36,09-09-2015,Regular Air,Barry Franz,168,3,62.99%
2020,06-20-2013,Medium,42,25,22,1,8,-5,06-23-2013,Regular Air,Sandra Glassco,791,3,30.96%
2022,03-14-2015,Critical,45,323,253,0,8,61,03-17-2015,Regular Air,Alan Hwang,838,3,2.39%
2023,05-05-2015,Low,50,296,231,24,8,33,05-08-2015,Regular Air,Sam Craven,1166,3,2.78%
2023,05-05-2015,Low,4,32,28,4,18,-18,05-08-2015,Regular Air,Sam Craven,156,3,56.20%
2048,11-14-2013,Critical,9,"3,535","2,853",460,7,216,11-17-2013,Express Air,Deanra Eno,252,3,0.19%
2048,11-14-2013,Critical,12,178,153,4,64,-43,11-16-2013,Delivery Truck,Deanra Eno,130,2,35.91%
2050,06-01-2012,Not Specified,16,549,444,44,1,59,06-04-2012,Regular Air,James Galang,1184,3,0.27%
2050,06-01-2012,Not Specified,25,46,40,5,17,-16,06-03-2012,Regular Air,James Galang,671,2,37.44%
2052,04-12-2015,High,23,160,138,0,8,13,04-15-2015,Regular Air,Rob Lucas,1004,3,5.01%
2053,02-06-2014,Critical,7,"19,538","15,606","2,149",6,"1,776",02-09-2014,Regular Air,Todd Boyes,267,3,0.03%
2053,02-06-2014,Critical,39,163,140,3,189,-169,02-09-2014,Delivery Truck,Todd Boyes,1,3,116.15%
2054,06-07-2015,Not Specified,34,363,293,15,11,44,06-09-2015,Regular Air,Katrina Willman,455,2,3.13%
2054,06-07-2015,Not Specified,1,571,491,69,30,-18,06-10-2015,Regular Air,Katrina Willman,37,3,5.25%
2055,09-03-2013,Critical,7,95,82,7,12,-6,09-06-2013,Regular Air,Nora Paige,657,3,13.09%
2084,03-16-2013,High,16,"22,400","19,110",448,26,"2,816",03-19-2013,Regular Air,Andy Reiter,452,3,0.12%
2086,10-18-2012,Critical,9,"2,508","2,030",50,19,408,10-21-2012,Regular Air,Brian Moss,1261,3,0.76%
2086,10-18-2012,Critical,24,919,770,18,7,123,10-21-2012,Express Air,Brian Moss,593,3,0.79%
2086,10-18-2012,Critical,38,"1,344","1,167",81,13,82,10-20-2012,Regular Air,Brian Moss,200,2,1.00%
2144,03-28-2012,Medium,40,594,494,65,7,27,03-31-2012,Regular Air,Jonathan Doherty,40,3,1.26%
2146,09-13-2015,Not Specified,44,"7,216","5,783",722,1,710,09-16-2015,Regular Air,Todd Boyes,950,3,0.01%
2146,09-13-2015,Not Specified,41,987,791,79,7,110,09-16-2015,Regular Air,Todd Boyes,40,3,0.76%
2147,09-05-2015,Not Specified,15,"2,075","1,686",124,8,257,09-08-2015,Express Air,Hallie Redmond,441,3,0.39%
2149,03-12-2013,Low,4,388,336,8,7,37,03-15-2013,Regular Air,Lori Olson,798,3,1.90%
2150,06-02-2012,Medium,21,"2,640","2,115",53,44,427,06-05-2012,Delivery Truck,Vivian Mathis,20,3,1.66%
2181,09-12-2014,Medium,40,178,142,14,1,20,09-14-2014,Regular Air,Kelly Lampkin,857,2,0.42%
2181,09-12-2014,Medium,3,104,90,2,1,11,09-15-2014,Express Air,Kelly Lampkin,1094,3,1.09%
2208,04-30-2014,Not Specified,7,444,385,44,11,3,05-03-2014,Regular Air,Jack O'Briant,739,3,2.43%
2208,04-30-2014,Not Specified,41,81,69,10,37,-35,05-03-2014,Regular Air,Jack O'Briant,59,3,45.63%
2209,07-09-2015,High,1,"8,666","6,993",260,1,"1,412",07-11-2015,Regular Air,Pete Armstrong,999,2,0.02%
2209,07-09-2015,High,13,180,146,23,5,6,07-12-2015,Regular Air,Pete Armstrong,288,3,2.50%
2209,07-09-2015,High,42,5,4,1,1,-1,07-11-2015,Regular Air,Pete Armstrong,733,2,29.62%
2209,07-09-2015,High,27,226,194,0,88,-56,07-12-2015,Delivery Truck,Pete Armstrong,92,3,39.11%
2211,06-29-2012,High,22,"3,765","2,854",264,18,629,07-01-2012,Regular Air,Vivian Mathis,156,2,0.48%
2211,06-29-2012,High,14,"1,628","1,270",0,11,347,07-01-2012,Regular Air,Vivian Mathis,1235,2,0.66%
2211,06-29-2012,High,23,84,73,10,6,-5,07-01-2012,Regular Air,Vivian Mathis,880,2,7.47%
2213,01-14-2013,Not Specified,6,142,122,16,12,-8,01-17-2013,Regular Air,Sam Zeldin,1243,3,8.56%
2240,03-05-2015,Not Specified,17,194,158,4,8,24,03-07-2015,Regular Air,Sarah Brown,552,2,3.99%
2240,03-05-2015,Not Specified,5,181,146,14,9,11,03-07-2015,Regular Air,Sarah Brown,506,2,5.12%
2241,05-10-2013,Critical,38,141,114,8,4,13,05-13-2013,Regular Air,Sarah Brown,550,3,3.19%
2244,01-08-2013,Critical,19,832,720,17,2,93,01-10-2013,Express Air,Elpida Rittenbach,977,2,0.27%
2247,08-01-2015,Not Specified,6,206,173,17,13,4,08-03-2015,Delivery Truck,Clay Cheatham,56,2,6.34%
2272,04-12-2013,High,39,291,249,32,78,-68,04-14-2013,Delivery Truck,Grant Donatelli,33,2,26.95%
2275,10-21-2015,Not Specified,49,377,302,42,2,32,10-23-2015,Regular Air,Grant Carroll,932,2,0.46%
2277,01-01-2014,Not Specified,10,298,241,6,7,44,01-03-2014,Regular Air,Don Miller,742,2,2.21%
2277,01-01-2014,Not Specified,21,60,45,5,30,-20,01-04-2014,Regular Air,Don Miller,492,3,50.14%
2279,02-22-2013,Medium,39,"4,458","3,549",267,8,633,02-24-2013,Regular Air,Rob Haberlin,586,2,0.18%
2279,02-22-2013,Medium,49,37,32,0,45,-40,02-25-2013,Delivery Truck,Rob Haberlin,178,3,121.36%
2305,01-25-2013,High,1,"3,332","2,510",67,8,747,01-28-2013,Regular Air,Maribeth Dona,970,3,0.25%
2305,01-25-2013,High,33,"4,642","3,530",603,86,422,01-27-2013,Delivery Truck,Maribeth Dona,142,2,1.85%
2305,01-25-2013,High,11,121,97,2,30,-8,01-27-2013,Regular Air,Maribeth Dona,190,2,24.72%
2306,07-25-2014,High,15,615,496,43,9,66,07-28-2014,Regular Air,Liz Thompson,1018,3,1.53%
2307,06-28-2013,Low,32,82,66,11,2,3,06-30-2013,Regular Air,Carol Adams,768,2,2.72%
2309,09-03-2014,Low,7,61,53,4,2,2,09-05-2014,Regular Air,Eric Barreto,977,2,3.65%
2311,05-01-2014,High,31,7,6,0,28,-28,05-03-2014,Regular Air,Fred Harton,505,2,426.20%
2339,12-14-2013,Low,12,224,194,27,30,-27,12-17-2013,Regular Air,Jennifer Braxton,66,3,13.40%
2341,05-29-2013,Low,29,27,23,3,7,-7,05-31-2013,Regular Air,Sara Luxemburg,1044,2,27.97%
2368,08-19-2013,Critical,36,35,30,4,20,-19,08-22-2013,Regular Air,Sally Hughsby,706,3,57.61%
2370,01-16-2012,Critical,30,666,516,13,4,132,01-18-2012,Regular Air,Sanjit Jacobs,781,2,0.65%
2370,01-16-2012,Critical,6,191,164,6,21,0,01-18-2012,Regular Air,Sanjit Jacobs,152,2,10.97%
2373,03-11-2012,Not Specified,36,179,156,14,9,0,03-14-2012,Regular Air,Craig Carroll,790,3,5.18%
2374,10-28-2013,Not Specified,21,240,206,5,8,22,10-30-2013,Express Air,Vivek Gonzalez,1197,2,3.40%
2433,08-21-2012,Not Specified,14,"17,883","14,429","1,788",22,"1,643",08-24-2012,Delivery Truck,Cari Sayre,48,3,0.12%
2436,09-10-2014,Not Specified,14,168,146,17,8,-3,09-13-2014,Express Air,Adam Hart,822,3,4.90%
2438,07-14-2013,High,20,"1,268","1,023",101,10,134,07-17-2013,Regular Air,Andrew Allen,837,3,0.76%
2438,07-14-2013,High,23,290,250,6,1,33,07-17-2013,Regular Air,Andrew Allen,440,3,0.51%
2465,06-23-2014,Critical,28,818,641,49,3,125,06-26-2014,Regular Air,Rob Haberlin,192,3,0.36%
2466,03-05-2012,Critical,25,38,30,3,9,-4,03-08-2012,Regular Air,Quincy Jones,83,3,23.23%
2467,07-15-2014,Not Specified,30,39,31,5,27,-24,07-17-2014,Delivery Truck,Caroline Jumper,60,2,69.15%
2497,08-26-2015,Critical,21,462,371,37,8,46,08-29-2015,Regular Air,Michael Moore,117,3,1.71%
2500,08-14-2015,High,5,320,275,19,9,16,08-16-2015,Regular Air,Bobby Elias,1249,2,2.94%
2503,06-19-2013,Medium,46,87,75,11,1,0,06-21-2013,Regular Air,Maria Zettner,817,2,0.86%
2503,06-19-2013,Medium,9,190,163,21,7,-1,06-21-2013,Regular Air,Maria Zettner,346,2,3.80%
2503,06-19-2013,Medium,21,13,11,1,8,-7,06-22-2013,Regular Air,Maria Zettner,1004,3,63.77%
2530,03-20-2012,Medium,9,"1,105",901,88,1,115,03-23-2012,Regular Air,Rob Haberlin,950,3,0.07%
2532,10-10-2014,High,39,861,748,34,1,78,10-13-2014,Regular Air,Alan Barnes,793,3,0.09%
2532,10-10-2014,High,24,285,246,6,4,30,10-13-2014,Regular Air,Alan Barnes,466,3,1.32%
2535,05-24-2013,Low,6,17,14,2,3,-2,05-26-2013,Regular Air,Roland Fjeld,738,2,17.77%
2560,09-04-2015,Critical,23,671,505,67,8,90,09-06-2015,Regular Air,Harold Ryan,1166,2,1.23%
2560,09-04-2015,Critical,32,533,452,0,10,72,09-06-2015,Regular Air,Harold Ryan,276,2,1.83%
2562,07-31-2015,Critical,28,139,121,4,3,11,08-02-2015,Regular Air,Cindy Chapman,998,2,2.14%
2562,07-31-2015,Critical,17,68,59,4,9,-4,08-02-2015,Express Air,Cindy Chapman,444,2,12.81%
2562,07-31-2015,Critical,6,59,48,7,17,-12,08-02-2015,Regular Air,Cindy Chapman,1072,2,28.43%
2563,11-18-2013,Not Specified,12,"6,536","5,084",392,1,"1,059",11-20-2013,Regular Air,Brenda Bowman,857,2,0.01%
2563,11-18-2013,Not Specified,33,31,27,1,1,2,11-21-2013,Regular Air,Brenda Bowman,667,3,4.60%
2593,09-03-2013,High,15,"2,105","1,835",84,65,121,09-06-2013,Delivery Truck,John Dryer,74,3,3.09%
2593,09-03-2013,High,5,249,215,32,30,-28,09-05-2013,Express Air,John Dryer,41,2,12.04%
2595,12-13-2014,Not Specified,4,"11,453","9,087","1,374",8,984,12-16-2014,Regular Air,Art Miller,1196,3,0.07%
2595,12-13-2014,Not Specified,29,22,19,0,13,-10,12-16-2014,Express Air,Art Miller,1245,3,59.92%
2595,12-13-2014,Not Specified,13,828,722,50,67,-10,12-15-2014,Delivery Truck,Art Miller,2,2,8.07%
2626,09-07-2014,Not Specified,16,310,267,9,1,33,09-09-2014,Regular Air,Christine Kargatis,1164,2,0.24%
2628,10-21-2013,Low,14,10,9,1,8,-7,10-24-2013,Regular Air,Eileen Kiefer,1053,3,71.63%
2628,10-21-2013,Low,29,31,23,1,104,-98,10-24-2013,Delivery Truck,Eileen Kiefer,8,3,342.27%
2630,10-23-2015,Low,31,"4,326","3,502",260,2,562,10-26-2015,Regular Air,Patrick Ryan,1110,3,0.05%
2631,09-23-2013,Low,27,504,376,55,3,69,09-26-2013,Regular Air,Jack Garza,785,3,0.59%
2656,05-03-2013,Critical,3,"24,600","21,292","1,722",90,"1,496",05-05-2013,Delivery Truck,Nathan Cano,229,2,0.37%
2656,05-03-2013,Critical,29,478,388,10,2,78,05-05-2013,Regular Air,Nathan Cano,296,2,0.39%
2657,10-16-2014,High,37,"8,394","6,728",252,13,"1,401",10-19-2014,Regular Air,Troy Blackwell,273,3,0.16%
2657,10-16-2014,High,30,147,127,10,35,-26,10-19-2014,Delivery Truck,Troy Blackwell,100,3,23.72%
2658,09-22-2014,Medium,34,87,72,5,14,-5,09-25-2014,Regular Air,Bill Shonely,1114,3,16.47%
2658,09-22-2014,Medium,32,220,191,26,16,-13,09-25-2014,Express Air,Bill Shonely,555,3,7.27%
2659,12-17-2013,Not Specified,50,"28,511","23,162","3,136",14,"2,199",12-20-2013,Regular Air,Alice McCarthy,507,3,0.05%
2688,01-23-2015,High,31,"2,442","1,984",317,2,139,01-25-2015,Regular Air,Thais Sissman,377,2,0.08%
2688,01-23-2015,High,7,"2,666","2,291",320,10,45,01-25-2015,Regular Air,Thais Sissman,276,2,0.37%
2688,01-23-2015,High,11,147,111,3,6,27,01-25-2015,Regular Air,Thais Sissman,127,2,3.99%
2691,04-29-2015,Low,14,"6,344","4,794",825,63,662,05-02-2015,Delivery Truck,Ted Trevino,199,3,0.99%
2720,06-07-2013,Critical,36,104,90,3,6,5,06-10-2013,Express Air,Christopher Martinez,121,3,5.77%
2722,04-08-2012,Low,46,40,34,3,3,0,04-10-2012,Regular Air,Jay Fine,571,2,7.52%
2725,05-20-2012,Not Specified,39,493,397,10,13,73,05-22-2012,Express Air,Dave Poirier,203,2,2.73%
2752,11-18-2013,High,41,689,578,21,1,90,11-20-2013,Regular Air,Todd Boyes,828,2,0.15%
2752,11-18-2013,High,10,348,280,21,8,38,11-20-2013,Regular Air,Todd Boyes,331,2,2.43%
2752,11-18-2013,High,30,115,99,5,3,9,11-21-2013,Regular Air,Todd Boyes,501,3,2.60%
2752,11-18-2013,High,10,155,133,6,12,3,11-20-2013,Regular Air,Todd Boyes,319,2,7.96%
2754,04-02-2012,High,11,"1,444","1,169",173,9,93,04-05-2012,Express Air,Philip Brown,462,3,0.61%
2754,04-02-2012,High,16,115,99,7,1,7,04-05-2012,Regular Air,Philip Brown,309,3,1.30%
2755,02-06-2015,Not Specified,50,749,643,0,9,97,02-09-2015,Regular Air,Jane Waco,1019,3,1.17%
2755,02-06-2015,Not Specified,30,527,456,21,4,45,02-08-2015,Regular Air,Jane Waco,550,2,0.85%
2756,04-17-2012,Critical,25,"2,574","2,084",206,6,278,04-19-2012,Regular Air,Denny Ordway,277,2,0.23%
2756,04-17-2012,Critical,42,"1,399","1,067",140,1,191,04-19-2012,Regular Air,Denny Ordway,842,2,0.05%
2757,07-19-2014,High,42,"7,040","5,642",493,5,900,07-22-2014,Express Air,Lycoris Saunders,416,3,0.07%
2757,07-19-2014,Critical,39,"1,106",898,111,112,-15,07-22-2014,Delivery Truck,Julia West,113,3,10.08%
2759,11-24-2013,Not Specified,25,197,158,0,10,30,11-26-2013,Regular Air,Brenda Bowman,325,2,4.94%
2790,08-18-2012,High,15,"22,550","19,660",902,8,"1,979",08-21-2012,Express Air,Maribeth Dona,477,3,0.04%
2790,08-18-2012,High,15,330,265,40,12,14,08-21-2012,Regular Air,Maribeth Dona,319,3,3.73%
2790,08-18-2012,High,7,188,163,4,11,10,08-20-2012,Regular Air,Maribeth Dona,1236,2,5.95%
2790,08-18-2012,High,41,38,33,1,74,-70,08-20-2012,Delivery Truck,Maribeth Dona,154,2,193.01%
2791,10-09-2012,High,47,"3,742","3,019",0,11,712,10-12-2012,Regular Air,Eugene Barchas,1239,3,0.28%
2791,10-09-2012,High,18,"5,928","4,672",771,9,476,10-12-2012,Regular Air,Eugene Barchas,549,3,0.15%
2791,10-09-2012,High,49,183,158,22,45,-42,10-12-2012,Delivery Truck,Eugene Barchas,158,3,24.61%
2816,09-19-2012,High,35,"1,716","1,394",0,4,318,09-21-2012,Regular Air,Ross Baird,471,2,0.25%
2817,04-18-2012,Medium,40,"4,214","3,507",337,5,365,04-21-2012,Regular Air,Luke Schmidt,429,3,0.11%
2817,04-18-2012,Medium,14,426,368,55,11,-9,04-21-2012,Regular Air,Luke Schmidt,95,3,2.53%
2818,12-11-2012,Medium,37,769,625,54,6,85,12-14-2012,Regular Air,Ross Baird,664,3,0.73%
2818,12-11-2012,Medium,39,580,486,0,13,80,12-13-2012,Regular Air,Ross Baird,744,2,2.32%
2818,12-11-2012,Medium,2,584,502,18,20,45,12-13-2012,Regular Air,Ross Baird,779,2,3.40%
2823,09-08-2014,High,21,356,269,0,43,45,09-11-2014,Delivery Truck,Robert Waldorf,87,3,12.06%
2823,09-08-2014,High,17,112,96,12,10,-6,09-10-2014,Regular Air,Robert Waldorf,276,2,8.72%
2848,03-09-2015,Critical,8,"1,516","1,153",91,13,259,03-11-2015,Regular Air,Emily Grady,208,2,0.89%
2848,03-09-2015,Critical,35,"1,933","1,933",155,24,-179,03-12-2015,Express Air,Emily Grady,636,3,1.23%
2852,01-15-2013,Critical,10,"1,596","1,305",48,12,230,01-17-2013,Regular Air,Luke Schmidt,1118,2,0.77%
2852,01-15-2013,Critical,42,65,56,5,6,-3,01-18-2013,Regular Air,Luke Schmidt,251,3,9.79%
2853,05-04-2012,High,25,265,227,19,30,-11,05-06-2012,Express Air,Bill Tyler,109,2,11.33%
2882,08-21-2014,High,23,"21,013","16,955",841,45,"3,173",08-23-2014,Delivery Truck,Yoseph Carroll,29,2,0.21%
2882,08-21-2014,High,9,"3,703","2,938",370,3,392,08-23-2014,Regular Air,Yoseph Carroll,326,2,0.08%
2883,01-22-2014,Low,34,23,20,3,10,-10,01-25-2014,Regular Air,Rob Haberlin,206,3,43.93%
2885,09-18-2015,Not Specified,29,781,644,63,13,63,09-21-2015,Regular Air,Nora Price,975,3,1.61%
2885,09-18-2015,Not Specified,46,188,163,15,8,2,09-20-2015,Regular Air,Nora Price,655,2,4.32%
2912,03-11-2015,Low,9,"17,851","14,404","1,250",7,"2,191",03-13-2015,Express Air,Tamara Dahlen,593,2,0.04%
2912,03-11-2015,Low,7,"3,654","2,928",402,45,279,03-14-2015,Delivery Truck,Tamara Dahlen,31,3,1.22%
2914,03-02-2013,Medium,3,"4,462","3,625",535,14,287,03-04-2013,Regular Air,Maureen Gastineau,596,2,0.32%
2915,03-30-2012,Low,41,"2,495","2,013",249,1,231,04-02-2012,Regular Air,Tim Brockman,667,3,0.06%
2915,03-30-2012,Low,23,245,196,5,6,38,04-01-2012,Regular Air,Tim Brockman,302,2,2.45%
2947,04-25-2014,Critical,8,"1,638","1,313",115,10,200,04-28-2014,Regular Air,Pete Armstrong,1192,3,0.62%
2976,12-09-2013,Not Specified,30,558,477,67,39,-26,12-11-2013,Delivery Truck,Edward Hooks,1,2,6.99%
2978,05-02-2014,Critical,28,"17,676","14,166","1,768",6,"1,736",05-04-2014,Regular Air,Alan Schoenberger,45,2,0.04%
2978,05-02-2014,Critical,36,"7,004","5,594",840,30,539,05-05-2014,Regular Air,Alan Schoenberger,184,3,0.43%
2978,05-02-2014,Critical,34,57,49,1,30,-23,05-05-2014,Regular Air,Alan Schoenberger,328,3,52.69%
3008,11-07-2014,Medium,41,"5,865","5,040",117,30,678,11-10-2014,Regular Air,Charles Crestani,184,3,0.51%
3012,05-04-2013,Critical,41,545,435,0,2,107,05-06-2013,Regular Air,Maxwell Schwartz,1029,2,0.41%
3014,10-29-2015,Not Specified,13,"4,364","3,533",131,30,670,11-01-2015,Regular Air,Pamela Stobb,84,3,0.69%
3040,04-11-2013,Medium,13,78,67,2,10,-1,04-13-2013,Express Air,Tracy Zic,811,2,12.77%
3042,11-20-2012,Medium,26,"6,680","5,740",868,2,70,11-23-2012,Regular Air,Christy Brittain,887,3,0.03%
3046,11-29-2014,High,24,920,711,37,30,142,12-01-2014,Regular Air,Sung Pak,41,2,3.26%
3073,01-07-2012,Medium,3,"3,965","3,395",278,7,285,01-10-2012,Regular Air,Jasper Cacioppo,1238,3,0.18%
3073,01-07-2012,Medium,7,"2,100","1,792",210,37,62,01-10-2012,Regular Air,Jasper Cacioppo,4,3,1.75%
3073,01-07-2012,Medium,3,6,5,1,37,-36,01-09-2012,Express Air,Jasper Cacioppo,44,2,618.43%
3078,02-11-2013,High,12,111,93,8,1,8,02-14-2013,Regular Air,Paul Lucas,716,3,0.95%
3078,02-11-2013,High,1,"1,885","1,602",245,73,-36,02-13-2013,Delivery Truck,Paul Lucas,182,2,3.88%
3104,09-15-2013,Medium,24,324,280,26,8,9,09-17-2013,Express Air,David Wiener,606,2,2.52%
3104,09-15-2013,Medium,50,72,62,1,13,-5,09-17-2013,Regular Air,David Wiener,1025,2,18.45%
3108,08-04-2013,Critical,36,84,73,10,2,0,08-07-2013,Regular Air,Jack Garza,1144,3,1.78%
3109,07-23-2013,Low,37,"1,045",891,21,13,119,07-26-2013,Regular Air,Liz MacKendrick,105,3,1.29%
3109,07-23-2013,Low,47,46,40,6,13,-13,07-26-2013,Regular Air,Liz MacKendrick,737,3,29.26%
3110,12-16-2012,High,13,"4,725","3,628",284,21,792,12-19-2012,Delivery Truck,Helen Andreada,572,3,0.44%
3136,08-09-2012,Not Specified,8,"1,282","1,097",167,13,4,08-11-2012,Regular Air,Paul Prost,566,2,1.05%
3138,02-08-2012,Not Specified,4,60,52,6,30,-28,02-11-2012,Express Air,Bradley Nguyen,356,3,50.28%
3141,11-09-2014,Critical,30,720,599,79,5,37,11-12-2014,Regular Air,Matt Collister,861,3,0.66%
3168,01-29-2015,Low,14,"47,481","40,800","2,849",6,"3,827",01-31-2015,Regular Air,Jasper Cacioppo,1068,2,0.01%
3169,12-20-2013,Medium,7,114,99,7,7,1,12-22-2013,Regular Air,Liz Carlisle,1185,2,6.57%
